codUFisica;Period;Energy_SIMEL;Fecha;Year;Month;Day
SOLAR;11;35.086000;2021-09-05 00:00:00;2021;9;5
SOLAR;12;45.546000;2021-09-05 00:00:00;2021;9;5
SOLAR;13;48.089000;2021-09-05 00:00:00;2021;9;5
SOLAR;14;44.055000;2021-09-05 00:00:00;2021;9;5
SOLAR;15;47.651000;2021-09-05 00:00:00;2021;9;5
SOLAR;16;48.081000;2021-09-05 00:00:00;2021;9;5
SOLAR;17;48.105000;2021-09-05 00:00:00;2021;9;5
SOLAR;18;48.081000;2021-09-05 00:00:00;2021;9;5
SOLAR;19;46.559000;2021-09-05 00:00:00;2021;9;5
SOLAR;20;30.439000;2021-09-05 00:00:00;2021;9;5
SOLAR;21;10.109000;2021-09-05 00:00:00;2021;9;5
SOLAR;22;0.000000;2021-09-05 00:00:00;2021;9;5
SOLAR;23;0.000000;2021-09-05 00:00:00;2021;9;5
SOLAR;24;0.000000;2021-09-05 00:00:00;2021;9;5
SOLAR;1;0.000000;2021-09-06 00:00:00;2021;9;6
SOLAR;2;0.000000;2021-09-06 00:00:00;2021;9;6
SOLAR;3;0.000000;2021-09-06 00:00:00;2021;9;6
SOLAR;4;0.000000;2021-09-06 00:00:00;2021;9;6
SOLAR;5;0.000000;2021-09-06 00:00:00;2021;9;6
SOLAR;6;0.000000;2021-09-06 00:00:00;2021;9;6
SOLAR;7;0.000000;2021-09-06 00:00:00;2021;9;6
SOLAR;8;0.000000;2021-09-06 00:00:00;2021;9;6
SOLAR;9;0.000000;2021-09-06 00:00:00;2021;9;6
SOLAR;10;0.000000;2021-09-06 00:00:00;2021;9;6
SOLAR;11;0.000000;2021-09-06 00:00:00;2021;9;6
SOLAR;12;0.000000;2021-09-06 00:00:00;2021;9;6
SOLAR;13;0.000000;2021-09-06 00:00:00;2021;9;6
SOLAR;14;0.000000;2021-09-06 00:00:00;2021;9;6
SOLAR;15;0.000000;2021-09-06 00:00:00;2021;9;6
SOLAR;16;0.000000;2021-09-06 00:00:00;2021;9;6
SOLAR;17;0.000000;2021-09-06 00:00:00;2021;9;6
SOLAR;18;0.000000;2021-09-06 00:00:00;2021;9;6
SOLAR;19;0.000000;2021-09-06 00:00:00;2021;9;6
SOLAR;20;0.000000;2021-09-06 00:00:00;2021;9;6
SOLAR;21;0.000000;2021-09-06 00:00:00;2021;9;6
SOLAR;22;0.000000;2021-09-06 00:00:00;2021;9;6
SOLAR;23;0.000000;2021-09-06 00:00:00;2021;9;6
SOLAR;24;0.000000;2021-09-06 00:00:00;2021;9;6
SOLAR;1;0.000000;2021-09-07 00:00:00;2021;9;7
SOLAR;2;0.000000;2021-09-07 00:00:00;2021;9;7
SOLAR;3;0.000000;2021-09-07 00:00:00;2021;9;7
SOLAR;4;0.000000;2021-09-07 00:00:00;2021;9;7
SOLAR;5;0.000000;2021-09-07 00:00:00;2021;9;7
SOLAR;6;0.000000;2021-09-07 00:00:00;2021;9;7
SOLAR;7;0.000000;2021-09-07 00:00:00;2021;9;7
SOLAR;8;0.000000;2021-09-07 00:00:00;2021;9;7
SOLAR;9;0.000000;2021-09-07 00:00:00;2021;9;7
SOLAR;10;0.000000;2021-09-07 00:00:00;2021;9;7
SOLAR;11;0.000000;2021-09-07 00:00:00;2021;9;7
SOLAR;12;4.488000;2021-09-07 00:00:00;2021;9;7
SOLAR;13;30.367000;2021-09-07 00:00:00;2021;9;7
SOLAR;14;38.443000;2021-09-07 00:00:00;2021;9;7
SOLAR;15;40.715000;2021-09-07 00:00:00;2021;9;7
SOLAR;16;36.131000;2021-09-07 00:00:00;2021;9;7
SOLAR;17;37.510000;2021-09-07 00:00:00;2021;9;7
SOLAR;18;45.315000;2021-09-07 00:00:00;2021;9;7
SOLAR;19;46.535000;2021-09-07 00:00:00;2021;9;7
SOLAR;20;33.699000;2021-09-07 00:00:00;2021;9;7
SOLAR;21;11.313000;2021-09-07 00:00:00;2021;9;7
SOLAR;22;0.000000;2021-09-07 00:00:00;2021;9;7
SOLAR;23;0.000000;2021-09-07 00:00:00;2021;9;7
SOLAR;24;0.000000;2021-09-07 00:00:00;2021;9;7
SOLAR;1;0.000000;2021-09-08 00:00:00;2021;9;8
SOLAR;2;0.000000;2021-09-08 00:00:00;2021;9;8
SOLAR;3;0.000000;2021-09-08 00:00:00;2021;9;8
SOLAR;4;0.000000;2021-09-08 00:00:00;2021;9;8
SOLAR;5;0.000000;2021-09-08 00:00:00;2021;9;8
SOLAR;6;0.000000;2021-09-08 00:00:00;2021;9;8
SOLAR;7;0.000000;2021-09-08 00:00:00;2021;9;8
SOLAR;8;0.000000;2021-09-08 00:00:00;2021;9;8
SOLAR;9;0.000000;2021-09-08 00:00:00;2021;9;8
SOLAR;10;0.000000;2021-09-08 00:00:00;2021;9;8
SOLAR;11;0.000000;2021-09-08 00:00:00;2021;9;8
SOLAR;12;0.000000;2021-09-08 00:00:00;2021;9;8
SOLAR;13;16.511000;2021-09-08 00:00:00;2021;9;8
SOLAR;14;41.719000;2021-09-08 00:00:00;2021;9;8
SOLAR;15;38.475000;2021-09-08 00:00:00;2021;9;8
SOLAR;16;43.760000;2021-09-08 00:00:00;2021;9;8
SOLAR;17;45.251000;2021-09-08 00:00:00;2021;9;8
SOLAR;18;37.040000;2021-09-08 00:00:00;2021;9;8
SOLAR;19;17.842000;2021-09-08 00:00:00;2021;9;8
SOLAR;20;3.819000;2021-09-08 00:00:00;2021;9;8
SOLAR;21;0.000000;2021-09-08 00:00:00;2021;9;8
SOLAR;22;0.000000;2021-09-08 00:00:00;2021;9;8
SOLAR;23;0.000000;2021-09-08 00:00:00;2021;9;8
SOLAR;24;0.000000;2021-09-08 00:00:00;2021;9;8
SOLAR;1;0.000000;2021-09-09 00:00:00;2021;9;9
SOLAR;2;0.000000;2021-09-09 00:00:00;2021;9;9
SOLAR;3;0.000000;2021-09-09 00:00:00;2021;9;9
SOLAR;4;0.000000;2021-09-09 00:00:00;2021;9;9
SOLAR;5;0.000000;2021-09-09 00:00:00;2021;9;9
SOLAR;6;0.000000;2021-09-09 00:00:00;2021;9;9
SOLAR;7;0.000000;2021-09-09 00:00:00;2021;9;9
SOLAR;8;0.000000;2021-09-09 00:00:00;2021;9;9
SOLAR;9;0.000000;2021-09-09 00:00:00;2021;9;9
SOLAR;10;0.000000;2021-09-09 00:00:00;2021;9;9
SOLAR;11;0.000000;2021-09-09 00:00:00;2021;9;9
SOLAR;12;2.296000;2021-09-09 00:00:00;2021;9;9
SOLAR;13;6.729000;2021-09-09 00:00:00;2021;9;9
SOLAR;14;14.892000;2021-09-09 00:00:00;2021;9;9
SOLAR;15;9.096000;2021-09-09 00:00:00;2021;9;9
SOLAR;16;5.589000;2021-09-09 00:00:00;2021;9;9
SOLAR;17;11.847000;2021-09-09 00:00:00;2021;9;9
SOLAR;18;19.317000;2021-09-09 00:00:00;2021;9;9
SOLAR;19;24.914000;2021-09-09 00:00:00;2021;9;9
SOLAR;20;21.621000;2021-09-09 00:00:00;2021;9;9
SOLAR;21;1.921000;2021-09-09 00:00:00;2021;9;9
SOLAR;22;0.000000;2021-09-09 00:00:00;2021;9;9
SOLAR;23;0.000000;2021-09-09 00:00:00;2021;9;9
SOLAR;24;0.000000;2021-09-09 00:00:00;2021;9;9
SOLAR;1;0.000000;2021-09-10 00:00:00;2021;9;10
SOLAR;2;0.000000;2021-09-10 00:00:00;2021;9;10
SOLAR;3;0.000000;2021-09-10 00:00:00;2021;9;10
SOLAR;4;0.000000;2021-09-10 00:00:00;2021;9;10
SOLAR;5;0.000000;2021-09-10 00:00:00;2021;9;10
SOLAR;6;0.000000;2021-09-10 00:00:00;2021;9;10
SOLAR;7;0.000000;2021-09-10 00:00:00;2021;9;10
SOLAR;8;0.000000;2021-09-10 00:00:00;2021;9;10
SOLAR;9;0.000000;2021-09-10 00:00:00;2021;9;10
SOLAR;10;0.997000;2021-09-10 00:00:00;2021;9;10
SOLAR;11;29.936000;2021-09-10 00:00:00;2021;9;10
SOLAR;12;45.570000;2021-09-10 00:00:00;2021;9;10
SOLAR;13;47.053000;2021-09-10 00:00:00;2021;9;10
SOLAR;14;45.108000;2021-09-10 00:00:00;2021;9;10
SOLAR;15;43.992000;2021-09-10 00:00:00;2021;9;10
SOLAR;16;22.634000;2021-09-10 00:00:00;2021;9;10
SOLAR;17;28.932000;2021-09-10 00:00:00;2021;9;10
SOLAR;18;46.870000;2021-09-10 00:00:00;2021;9;10
SOLAR;19;47.866000;2021-09-10 00:00:00;2021;9;10
SOLAR;20;32.368000;2021-09-10 00:00:00;2021;9;10
SOLAR;21;7.438000;2021-09-10 00:00:00;2021;9;10
SOLAR;22;0.000000;2021-09-10 00:00:00;2021;9;10
SOLAR;23;0.000000;2021-09-10 00:00:00;2021;9;10
SOLAR;24;0.000000;2021-09-10 00:00:00;2021;9;10
SOLAR;1;0.000000;2021-09-11 00:00:00;2021;9;11
SOLAR;2;0.000000;2021-09-11 00:00:00;2021;9;11
SOLAR;3;0.000000;2021-09-11 00:00:00;2021;9;11
SOLAR;4;0.000000;2021-09-11 00:00:00;2021;9;11
SOLAR;5;0.000000;2021-09-11 00:00:00;2021;9;11
SOLAR;6;0.000000;2021-09-11 00:00:00;2021;9;11
SOLAR;7;0.000000;2021-09-11 00:00:00;2021;9;11
SOLAR;8;0.000000;2021-09-11 00:00:00;2021;9;11
SOLAR;9;0.000000;2021-09-11 00:00:00;2021;9;11
SOLAR;10;0.000000;2021-09-11 00:00:00;2021;9;11
SOLAR;11;5.166000;2021-09-11 00:00:00;2021;9;11
SOLAR;12;28.366000;2021-09-11 00:00:00;2021;9;11
SOLAR;13;43.226000;2021-09-11 00:00:00;2021;9;11
SOLAR;14;24.834000;2021-09-11 00:00:00;2021;9;11
SOLAR;15;13.290000;2021-09-11 00:00:00;2021;9;11
SOLAR;16;16.040000;2021-09-11 00:00:00;2021;9;11
SOLAR;17;11.576000;2021-09-11 00:00:00;2021;9;11
SOLAR;18;40.771000;2021-09-11 00:00:00;2021;9;11
SOLAR;19;47.874000;2021-09-11 00:00:00;2021;9;11
SOLAR;20;32.615000;2021-09-11 00:00:00;2021;9;11
SOLAR;21;8.586000;2021-09-11 00:00:00;2021;9;11
SOLAR;22;0.000000;2021-09-11 00:00:00;2021;9;11
SOLAR;23;0.000000;2021-09-11 00:00:00;2021;9;11
SOLAR;24;0.000000;2021-09-11 00:00:00;2021;9;11
SOLAR;1;0.000000;2021-09-12 00:00:00;2021;9;12
SOLAR;2;0.000000;2021-09-12 00:00:00;2021;9;12
SOLAR;3;0.000000;2021-09-12 00:00:00;2021;9;12
SOLAR;4;0.000000;2021-09-12 00:00:00;2021;9;12
SOLAR;5;0.000000;2021-09-12 00:00:00;2021;9;12
SOLAR;6;0.000000;2021-09-12 00:00:00;2021;9;12
SOLAR;7;0.000000;2021-09-12 00:00:00;2021;9;12
SOLAR;8;0.000000;2021-09-12 00:00:00;2021;9;12
SOLAR;9;0.000000;2021-09-12 00:00:00;2021;9;12
SOLAR;10;0.167000;2021-09-12 00:00:00;2021;9;12
SOLAR;11;27.234000;2021-09-12 00:00:00;2021;9;12
SOLAR;12;45.219000;2021-09-12 00:00:00;2021;9;12
SOLAR;13;44.574000;2021-09-12 00:00:00;2021;9;12
SOLAR;14;40.404000;2021-09-12 00:00:00;2021;9;12
SOLAR;15;41.855000;2021-09-12 00:00:00;2021;9;12
SOLAR;16;42.022000;2021-09-12 00:00:00;2021;9;12
SOLAR;17;39.567000;2021-09-12 00:00:00;2021;9;12
SOLAR;18;32.519000;2021-09-12 00:00:00;2021;9;12
SOLAR;19;17.731000;2021-09-12 00:00:00;2021;9;12
SOLAR;20;4.225000;2021-09-12 00:00:00;2021;9;12
SOLAR;21;0.000000;2021-09-12 00:00:00;2021;9;12
SOLAR;22;0.000000;2021-09-12 00:00:00;2021;9;12
SOLAR;23;0.000000;2021-09-12 00:00:00;2021;9;12
SOLAR;24;0.000000;2021-09-12 00:00:00;2021;9;12
SOLAR;1;0.000000;2021-09-13 00:00:00;2021;9;13
SOLAR;2;0.000000;2021-09-13 00:00:00;2021;9;13
SOLAR;3;0.000000;2021-09-13 00:00:00;2021;9;13
SOLAR;4;0.000000;2021-09-13 00:00:00;2021;9;13
SOLAR;5;0.000000;2021-09-13 00:00:00;2021;9;13
SOLAR;6;0.000000;2021-09-13 00:00:00;2021;9;13
SOLAR;7;0.000000;2021-09-13 00:00:00;2021;9;13
SOLAR;8;0.000000;2021-09-13 00:00:00;2021;9;13
SOLAR;9;0.000000;2021-09-13 00:00:00;2021;9;13
SOLAR;10;0.000000;2021-09-13 00:00:00;2021;9;13
SOLAR;11;0.000000;2021-09-13 00:00:00;2021;9;13
SOLAR;12;0.000000;2021-09-13 00:00:00;2021;9;13
SOLAR;13;0.000000;2021-09-13 00:00:00;2021;9;13
SOLAR;14;0.000000;2021-09-13 00:00:00;2021;9;13
SOLAR;15;0.000000;2021-09-13 00:00:00;2021;9;13
SOLAR;16;0.000000;2021-09-13 00:00:00;2021;9;13
SOLAR;17;0.000000;2021-09-13 00:00:00;2021;9;13
SOLAR;18;0.000000;2021-09-13 00:00:00;2021;9;13
SOLAR;19;0.000000;2021-09-13 00:00:00;2021;9;13
SOLAR;20;0.000000;2021-09-13 00:00:00;2021;9;13
SOLAR;21;0.000000;2021-09-13 00:00:00;2021;9;13
SOLAR;22;0.000000;2021-09-13 00:00:00;2021;9;13
SOLAR;23;0.000000;2021-09-13 00:00:00;2021;9;13
SOLAR;24;0.000000;2021-09-13 00:00:00;2021;9;13
SOLAR;1;0.000000;2021-09-14 00:00:00;2021;9;14
SOLAR;2;0.000000;2021-09-14 00:00:00;2021;9;14
SOLAR;3;0.000000;2021-09-14 00:00:00;2021;9;14
SOLAR;4;0.000000;2021-09-14 00:00:00;2021;9;14
SOLAR;5;0.000000;2021-09-14 00:00:00;2021;9;14
SOLAR;6;0.000000;2021-09-14 00:00:00;2021;9;14
SOLAR;7;0.000000;2021-09-14 00:00:00;2021;9;14
SOLAR;8;0.000000;2021-09-14 00:00:00;2021;9;14
SOLAR;9;0.000000;2021-09-14 00:00:00;2021;9;14
SOLAR;10;0.000000;2021-09-14 00:00:00;2021;9;14
SOLAR;11;0.000000;2021-09-14 00:00:00;2021;9;14
SOLAR;12;0.000000;2021-09-14 00:00:00;2021;9;14
SOLAR;13;0.000000;2021-09-14 00:00:00;2021;9;14
SOLAR;14;0.000000;2021-09-14 00:00:00;2021;9;14
SOLAR;15;0.000000;2021-09-14 00:00:00;2021;9;14
SOLAR;16;0.000000;2021-09-14 00:00:00;2021;9;14
SOLAR;17;0.000000;2021-09-14 00:00:00;2021;9;14
SOLAR;18;0.000000;2021-09-14 00:00:00;2021;9;14
SOLAR;19;0.000000;2021-09-14 00:00:00;2021;9;14
SOLAR;20;0.000000;2021-09-14 00:00:00;2021;9;14
SOLAR;21;0.000000;2021-09-14 00:00:00;2021;9;14
SOLAR;22;0.000000;2021-09-14 00:00:00;2021;9;14
SOLAR;23;0.000000;2021-09-14 00:00:00;2021;9;14
SOLAR;24;0.000000;2021-09-14 00:00:00;2021;9;14
SOLAR;1;0.000000;2021-09-15 00:00:00;2021;9;15
SOLAR;2;0.000000;2021-09-15 00:00:00;2021;9;15
SOLAR;3;0.000000;2021-09-15 00:00:00;2021;9;15
SOLAR;4;0.000000;2021-09-15 00:00:00;2021;9;15
SOLAR;5;0.000000;2021-09-15 00:00:00;2021;9;15
SOLAR;6;0.000000;2021-09-15 00:00:00;2021;9;15
SOLAR;7;0.000000;2021-09-15 00:00:00;2021;9;15
SOLAR;8;0.000000;2021-09-15 00:00:00;2021;9;15
SOLAR;9;0.000000;2021-09-15 00:00:00;2021;9;15
SOLAR;10;0.000000;2021-09-15 00:00:00;2021;9;15
SOLAR;11;0.000000;2021-09-15 00:00:00;2021;9;15
SOLAR;12;0.000000;2021-09-15 00:00:00;2021;9;15
SOLAR;13;2.559000;2021-09-15 00:00:00;2021;9;15
SOLAR;14;11.839000;2021-09-15 00:00:00;2021;9;15
SOLAR;15;27.074000;2021-09-15 00:00:00;2021;9;15
SOLAR;16;22.554000;2021-09-15 00:00:00;2021;9;15
SOLAR;17;27.441000;2021-09-15 00:00:00;2021;9;15
SOLAR;18;22.458000;2021-09-15 00:00:00;2021;9;15
SOLAR;19;3.340000;2021-09-15 00:00:00;2021;9;15
SOLAR;20;0.000000;2021-09-15 00:00:00;2021;9;15
SOLAR;21;0.000000;2021-09-15 00:00:00;2021;9;15
SOLAR;22;0.000000;2021-09-15 00:00:00;2021;9;15
SOLAR;23;0.000000;2021-09-15 00:00:00;2021;9;15
SOLAR;24;0.000000;2021-09-15 00:00:00;2021;9;15
SOLAR;1;0.000000;2021-09-16 00:00:00;2021;9;16
SOLAR;2;0.000000;2021-09-16 00:00:00;2021;9;16
SOLAR;3;0.000000;2021-09-16 00:00:00;2021;9;16
SOLAR;4;0.000000;2021-09-16 00:00:00;2021;9;16
SOLAR;5;0.000000;2021-09-16 00:00:00;2021;9;16
SOLAR;6;0.000000;2021-09-16 00:00:00;2021;9;16
SOLAR;7;0.000000;2021-09-16 00:00:00;2021;9;16
SOLAR;8;0.000000;2021-09-16 00:00:00;2021;9;16
SOLAR;9;0.000000;2021-09-16 00:00:00;2021;9;16
SOLAR;10;2.129000;2021-09-16 00:00:00;2021;9;16
SOLAR;11;35.397000;2021-09-16 00:00:00;2021;9;16
SOLAR;12;47.149000;2021-09-16 00:00:00;2021;9;16
SOLAR;13;44.757000;2021-09-16 00:00:00;2021;9;16
SOLAR;14;44.869000;2021-09-16 00:00:00;2021;9;16
SOLAR;15;45.187000;2021-09-16 00:00:00;2021;9;16
SOLAR;16;46.981000;2021-09-16 00:00:00;2021;9;16
SOLAR;17;48.081000;2021-09-16 00:00:00;2021;9;16
SOLAR;18;48.113000;2021-09-16 00:00:00;2021;9;16
SOLAR;19;46.327000;2021-09-16 00:00:00;2021;9;16
SOLAR;20;27.026000;2021-09-16 00:00:00;2021;9;16
SOLAR;21;7.885000;2021-09-16 00:00:00;2021;9;16
SOLAR;22;0.000000;2021-09-16 00:00:00;2021;9;16
SOLAR;23;0.000000;2021-09-16 00:00:00;2021;9;16
SOLAR;24;0.000000;2021-09-16 00:00:00;2021;9;16
SOLAR;1;0.000000;2021-09-17 00:00:00;2021;9;17
SOLAR;2;0.000000;2021-09-17 00:00:00;2021;9;17
SOLAR;3;0.000000;2021-09-17 00:00:00;2021;9;17
SOLAR;4;0.000000;2021-09-17 00:00:00;2021;9;17
SOLAR;5;0.000000;2021-09-17 00:00:00;2021;9;17
SOLAR;6;0.000000;2021-09-17 00:00:00;2021;9;17
SOLAR;7;0.000000;2021-09-17 00:00:00;2021;9;17
SOLAR;8;0.000000;2021-09-17 00:00:00;2021;9;17
SOLAR;9;0.000000;2021-09-17 00:00:00;2021;9;17
SOLAR;10;0.869000;2021-09-17 00:00:00;2021;9;17
SOLAR;11;31.794000;2021-09-17 00:00:00;2021;9;17
SOLAR;12;45.427000;2021-09-17 00:00:00;2021;9;17
SOLAR;13;44.550000;2021-09-17 00:00:00;2021;9;17
SOLAR;14;42.126000;2021-09-17 00:00:00;2021;9;17
SOLAR;15;42.716000;2021-09-17 00:00:00;2021;9;17
SOLAR;16;44.900000;2021-09-17 00:00:00;2021;9;17
SOLAR;17;47.244000;2021-09-17 00:00:00;2021;9;17
SOLAR;18;47.444000;2021-09-17 00:00:00;2021;9;17
SOLAR;19;41.680000;2021-09-17 00:00:00;2021;9;17
SOLAR;20;22.689000;2021-09-17 00:00:00;2021;9;17
SOLAR;21;5.644000;2021-09-17 00:00:00;2021;9;17
SOLAR;22;0.000000;2021-09-17 00:00:00;2021;9;17
SOLAR;23;0.000000;2021-09-17 00:00:00;2021;9;17
SOLAR;24;0.000000;2021-09-17 00:00:00;2021;9;17
SOLAR;1;0.000000;2021-09-18 00:00:00;2021;9;18
SOLAR;2;0.000000;2021-09-18 00:00:00;2021;9;18
SOLAR;3;0.000000;2021-09-18 00:00:00;2021;9;18
SOLAR;4;0.000000;2021-09-18 00:00:00;2021;9;18
SOLAR;5;0.000000;2021-09-18 00:00:00;2021;9;18
SOLAR;6;0.000000;2021-09-18 00:00:00;2021;9;18
SOLAR;7;0.000000;2021-09-18 00:00:00;2021;9;18
SOLAR;8;0.000000;2021-09-18 00:00:00;2021;9;18
SOLAR;9;0.000000;2021-09-18 00:00:00;2021;9;18
SOLAR;10;0.000000;2021-09-18 00:00:00;2021;9;18
SOLAR;11;0.000000;2021-09-18 00:00:00;2021;9;18
SOLAR;12;0.000000;2021-09-18 00:00:00;2021;9;18
SOLAR;13;0.000000;2021-09-18 00:00:00;2021;9;18
SOLAR;14;0.000000;2021-09-18 00:00:00;2021;9;18
SOLAR;15;8.076000;2021-09-18 00:00:00;2021;9;18
SOLAR;16;40.197000;2021-09-18 00:00:00;2021;9;18
SOLAR;17;48.026000;2021-09-18 00:00:00;2021;9;18
SOLAR;18;48.177000;2021-09-18 00:00:00;2021;9;18
SOLAR;19;47.157000;2021-09-18 00:00:00;2021;9;18
SOLAR;20;27.840000;2021-09-18 00:00:00;2021;9;18
SOLAR;21;6.928000;2021-09-18 00:00:00;2021;9;18
SOLAR;22;0.000000;2021-09-18 00:00:00;2021;9;18
SOLAR;23;0.000000;2021-09-18 00:00:00;2021;9;18
SOLAR;24;0.000000;2021-09-18 00:00:00;2021;9;18
SOLAR;1;0.000000;2021-09-19 00:00:00;2021;9;19
SOLAR;2;0.000000;2021-09-19 00:00:00;2021;9;19
SOLAR;3;0.000000;2021-09-19 00:00:00;2021;9;19
SOLAR;4;0.000000;2021-09-19 00:00:00;2021;9;19
SOLAR;5;0.000000;2021-09-19 00:00:00;2021;9;19
SOLAR;6;0.000000;2021-09-19 00:00:00;2021;9;19
SOLAR;7;0.000000;2021-09-19 00:00:00;2021;9;19
SOLAR;8;0.000000;2021-09-19 00:00:00;2021;9;19
SOLAR;9;0.000000;2021-09-19 00:00:00;2021;9;19
SOLAR;10;0.502000;2021-09-19 00:00:00;2021;9;19
SOLAR;11;29.769000;2021-09-19 00:00:00;2021;9;19
SOLAR;12;47.962000;2021-09-19 00:00:00;2021;9;19
SOLAR;13;47.069000;2021-09-19 00:00:00;2021;9;19
SOLAR;14;45.219000;2021-09-19 00:00:00;2021;9;19
SOLAR;15;45.004000;2021-09-19 00:00:00;2021;9;19
SOLAR;16;46.128000;2021-09-19 00:00:00;2021;9;19
SOLAR;17;47.452000;2021-09-19 00:00:00;2021;9;19
SOLAR;18;47.818000;2021-09-19 00:00:00;2021;9;19
SOLAR;19;45.674000;2021-09-19 00:00:00;2021;9;19
SOLAR;20;23.526000;2021-09-19 00:00:00;2021;9;19
SOLAR;21;6.179000;2021-09-19 00:00:00;2021;9;19
SOLAR;22;0.000000;2021-09-19 00:00:00;2021;9;19
SOLAR;23;0.000000;2021-09-19 00:00:00;2021;9;19
SOLAR;24;0.000000;2021-09-19 00:00:00;2021;9;19
SOLAR;1;0.000000;2021-09-20 00:00:00;2021;9;20
SOLAR;2;0.000000;2021-09-20 00:00:00;2021;9;20
SOLAR;3;0.000000;2021-09-20 00:00:00;2021;9;20
SOLAR;4;0.000000;2021-09-20 00:00:00;2021;9;20
SOLAR;5;0.000000;2021-09-20 00:00:00;2021;9;20
SOLAR;6;0.000000;2021-09-20 00:00:00;2021;9;20
SOLAR;7;0.000000;2021-09-20 00:00:00;2021;9;20
SOLAR;8;0.000000;2021-09-20 00:00:00;2021;9;20
SOLAR;9;0.000000;2021-09-20 00:00:00;2021;9;20
SOLAR;10;0.478000;2021-09-20 00:00:00;2021;9;20
SOLAR;11;29.370000;2021-09-20 00:00:00;2021;9;20
SOLAR;12;47.890000;2021-09-20 00:00:00;2021;9;20
SOLAR;13;47.212000;2021-09-20 00:00:00;2021;9;20
SOLAR;14;45.084000;2021-09-20 00:00:00;2021;9;20
SOLAR;15;44.342000;2021-09-20 00:00:00;2021;9;20
SOLAR;16;46.080000;2021-09-20 00:00:00;2021;9;20
SOLAR;17;47.117000;2021-09-20 00:00:00;2021;9;20
SOLAR;18;47.842000;2021-09-20 00:00:00;2021;9;20
SOLAR;19;45.977000;2021-09-20 00:00:00;2021;9;20
SOLAR;20;25.009000;2021-09-20 00:00:00;2021;9;20
SOLAR;21;5.756000;2021-09-20 00:00:00;2021;9;20
SOLAR;22;0.000000;2021-09-20 00:00:00;2021;9;20
SOLAR;23;0.000000;2021-09-20 00:00:00;2021;9;20
SOLAR;24;0.000000;2021-09-20 00:00:00;2021;9;20
SOLAR;1;0.000000;2021-09-21 00:00:00;2021;9;21
SOLAR;2;0.000000;2021-09-21 00:00:00;2021;9;21
SOLAR;3;0.000000;2021-09-21 00:00:00;2021;9;21
SOLAR;4;0.000000;2021-09-21 00:00:00;2021;9;21
SOLAR;5;0.000000;2021-09-21 00:00:00;2021;9;21
SOLAR;6;0.000000;2021-09-21 00:00:00;2021;9;21
SOLAR;7;0.000000;2021-09-21 00:00:00;2021;9;21
SOLAR;8;0.000000;2021-09-21 00:00:00;2021;9;21
SOLAR;9;0.000000;2021-09-21 00:00:00;2021;9;21
SOLAR;10;0.000000;2021-09-21 00:00:00;2021;9;21
SOLAR;11;0.000000;2021-09-21 00:00:00;2021;9;21
SOLAR;12;0.008000;2021-09-21 00:00:00;2021;9;21
SOLAR;13;16.168000;2021-09-21 00:00:00;2021;9;21
SOLAR;14;39.120000;2021-09-21 00:00:00;2021;9;21
SOLAR;15;43.489000;2021-09-21 00:00:00;2021;9;21
SOLAR;16;46.160000;2021-09-21 00:00:00;2021;9;21
SOLAR;17;47.834000;2021-09-21 00:00:00;2021;9;21
SOLAR;18;48.042000;2021-09-21 00:00:00;2021;9;21
SOLAR;19;47.077000;2021-09-21 00:00:00;2021;9;21
SOLAR;20;26.859000;2021-09-21 00:00:00;2021;9;21
SOLAR;21;6.083000;2021-09-21 00:00:00;2021;9;21
SOLAR;22;0.000000;2021-09-21 00:00:00;2021;9;21
SOLAR;23;0.000000;2021-09-21 00:00:00;2021;9;21
SOLAR;24;0.000000;2021-09-21 00:00:00;2021;9;21
SOLAR;1;0.000000;2021-09-22 00:00:00;2021;9;22
SOLAR;2;0.000000;2021-09-22 00:00:00;2021;9;22
SOLAR;3;0.000000;2021-09-22 00:00:00;2021;9;22
SOLAR;4;0.000000;2021-09-22 00:00:00;2021;9;22
SOLAR;5;0.000000;2021-09-22 00:00:00;2021;9;22
SOLAR;6;0.000000;2021-09-22 00:00:00;2021;9;22
SOLAR;7;0.000000;2021-09-22 00:00:00;2021;9;22
SOLAR;8;0.000000;2021-09-22 00:00:00;2021;9;22
SOLAR;9;0.000000;2021-09-22 00:00:00;2021;9;22
SOLAR;10;0.000000;2021-09-22 00:00:00;2021;9;22
SOLAR;11;24.690000;2021-09-22 00:00:00;2021;9;22
SOLAR;12;44.597000;2021-09-22 00:00:00;2021;9;22
SOLAR;13;41.082000;2021-09-22 00:00:00;2021;9;22
SOLAR;14;35.158000;2021-09-22 00:00:00;2021;9;22
SOLAR;15;27.449000;2021-09-22 00:00:00;2021;9;22
SOLAR;16;9.543000;2021-09-22 00:00:00;2021;9;22
SOLAR;17;25.926000;2021-09-22 00:00:00;2021;9;22
SOLAR;18;27.624000;2021-09-22 00:00:00;2021;9;22
SOLAR;19;4.640000;2021-09-22 00:00:00;2021;9;22
SOLAR;20;0.000000;2021-09-22 00:00:00;2021;9;22
SOLAR;21;0.000000;2021-09-22 00:00:00;2021;9;22
SOLAR;22;0.000000;2021-09-22 00:00:00;2021;9;22
SOLAR;23;0.000000;2021-09-22 00:00:00;2021;9;22
SOLAR;24;0.000000;2021-09-22 00:00:00;2021;9;22
SOLAR;1;0.000000;2021-09-23 00:00:00;2021;9;23
