FESESION;HORA;VERPREV;ENERGIA;FEULTMOD;CDUSUARIO
2022-05-29 00:00:00;16;2;46.1;2022-05-28 09:34:24.800;SOLABEN
2022-05-29 00:00:00;17;2;46.4;2022-05-28 09:34:24.800;SOLABEN
2022-05-29 00:00:00;18;2;46.4;2022-05-28 09:34:24.800;SOLABEN
2022-05-29 00:00:00;19;2;46.4;2022-05-28 09:34:24.800;SOLABEN
2022-05-29 00:00:00;20;2;44.4;2022-05-28 09:34:24.800;SOLABEN
2022-05-29 00:00:00;21;2;29.1;2022-05-28 09:34:24.800;SOLABEN
2022-05-29 00:00:00;22;2;7.4;2022-05-28 09:34:24.800;SOLABEN
2022-05-29 00:00:00;23;2;0.0;2022-05-28 09:34:24.800;SOLABEN
2022-05-29 00:00:00;24;2;0.0;2022-05-28 09:34:24.800;SOLABEN
2022-05-30 00:00:00;1;2;0.0;2022-05-29 09:36:55.887;SOLABEN
2022-05-30 00:00:00;2;2;0.0;2022-05-29 09:36:55.887;SOLABEN
2022-05-30 00:00:00;3;2;0.0;2022-05-29 09:36:55.887;SOLABEN
2022-05-30 00:00:00;4;2;0.0;2022-05-29 09:36:55.887;SOLABEN
2022-05-30 00:00:00;5;2;0.0;2022-05-29 09:36:55.887;SOLABEN
2022-05-30 00:00:00;6;2;0.0;2022-05-29 09:36:55.887;SOLABEN
2022-05-30 00:00:00;7;2;0.0;2022-05-29 09:36:55.887;SOLABEN
2022-05-30 00:00:00;8;2;0.0;2022-05-29 09:36:55.887;SOLABEN
2022-05-30 00:00:00;9;2;0.0;2022-05-29 09:36:55.887;SOLABEN
2022-05-30 00:00:00;10;2;0.0;2022-05-29 09:36:55.887;SOLABEN
2022-05-30 00:00:00;11;2;0.0;2022-05-29 09:36:55.887;SOLABEN
2022-05-30 00:00:00;12;2;0.0;2022-05-29 09:36:55.887;SOLABEN
2022-05-30 00:00:00;13;2;0.0;2022-05-29 09:36:55.887;SOLABEN
2022-05-30 00:00:00;14;2;0.0;2022-05-29 09:36:55.887;SOLABEN
2022-05-30 00:00:00;15;2;4.6;2022-05-29 09:36:55.887;SOLABEN
2022-05-30 00:00:00;16;2;18.3;2022-05-29 09:36:55.887;SOLABEN
2022-05-30 00:00:00;17;2;26.1;2022-05-29 09:36:55.887;SOLABEN
2022-05-30 00:00:00;18;2;33.5;2022-05-29 09:36:55.887;SOLABEN
2022-05-30 00:00:00;19;2;37.7;2022-05-29 09:36:55.887;SOLABEN
2022-05-30 00:00:00;20;2;32.4;2022-05-29 09:36:55.887;SOLABEN
2022-05-30 00:00:00;21;2;20.2;2022-05-29 09:36:55.887;SOLABEN
2022-05-30 00:00:00;22;2;7.4;2022-05-29 09:36:55.887;SOLABEN
2022-05-30 00:00:00;23;2;0.0;2022-05-29 09:36:55.887;SOLABEN
2022-05-30 00:00:00;24;2;0.0;2022-05-29 09:36:55.887;SOLABEN
2022-05-31 00:00:00;1;2;0.0;2022-05-30 09:11:47.907;SOLABEN
2022-05-31 00:00:00;2;2;0.0;2022-05-30 09:11:47.907;SOLABEN
2022-05-31 00:00:00;3;2;0.0;2022-05-30 09:11:47.907;SOLABEN
2022-05-31 00:00:00;4;2;0.0;2022-05-30 09:11:47.907;SOLABEN
2022-05-31 00:00:00;5;2;0.0;2022-05-30 09:11:47.907;SOLABEN
2022-05-31 00:00:00;6;2;0.0;2022-05-30 09:11:47.907;SOLABEN
2022-05-31 00:00:00;7;2;0.0;2022-05-30 09:11:47.907;SOLABEN
2022-05-31 00:00:00;8;2;0.0;2022-05-30 09:11:47.907;SOLABEN
2022-05-31 00:00:00;9;2;0.0;2022-05-30 09:11:47.907;SOLABEN
2022-05-31 00:00:00;10;2;7.0;2022-05-30 09:11:47.907;SOLABEN
2022-05-31 00:00:00;11;2;35.0;2022-05-30 09:11:47.907;SOLABEN
2022-05-31 00:00:00;12;2;47.0;2022-05-30 09:11:47.907;SOLABEN
2022-05-31 00:00:00;13;2;47.0;2022-05-30 09:11:47.907;SOLABEN
2022-05-31 00:00:00;14;2;47.0;2022-05-30 09:11:47.907;SOLABEN
2022-05-31 00:00:00;15;2;47.0;2022-05-30 09:11:47.907;SOLABEN
2022-05-31 00:00:00;16;2;47.0;2022-05-30 09:11:47.907;SOLABEN
2022-05-31 00:00:00;17;2;47.0;2022-05-30 09:11:47.907;SOLABEN
2022-05-31 00:00:00;18;2;47.0;2022-05-30 09:11:47.907;SOLABEN
2022-05-31 00:00:00;19;2;47.0;2022-05-30 09:11:47.907;SOLABEN
2022-05-31 00:00:00;20;2;47.0;2022-05-30 09:11:47.907;SOLABEN
2022-05-31 00:00:00;21;2;31.0;2022-05-30 09:11:47.907;SOLABEN
2022-05-31 00:00:00;22;2;10.0;2022-05-30 09:11:47.907;SOLABEN
2022-05-31 00:00:00;23;2;0.0;2022-05-30 09:11:47.907;SOLABEN
2022-05-31 00:00:00;24;2;0.0;2022-05-30 09:11:47.907;SOLABEN
2022-06-01 00:00:00;1;2;0.0;2022-05-31 09:33:08.727;SOLABEN
2022-06-01 00:00:00;2;2;0.0;2022-05-31 09:33:08.727;SOLABEN
2022-06-01 00:00:00;3;2;0.0;2022-05-31 09:33:08.727;SOLABEN
2022-06-01 00:00:00;4;2;0.0;2022-05-31 09:33:08.727;SOLABEN
2022-06-01 00:00:00;5;2;0.0;2022-05-31 09:33:08.727;SOLABEN
2022-06-01 00:00:00;6;2;0.0;2022-05-31 09:33:08.727;SOLABEN
2022-06-01 00:00:00;7;2;0.0;2022-05-31 09:33:08.727;SOLABEN
2022-06-01 00:00:00;8;2;0.0;2022-05-31 09:33:08.727;SOLABEN
2022-06-01 00:00:00;9;2;0.0;2022-05-31 09:33:08.727;SOLABEN
2022-06-01 00:00:00;10;2;0.0;2022-05-31 09:33:08.727;SOLABEN
2022-06-01 00:00:00;11;2;5.0;2022-05-31 09:33:08.727;SOLABEN
2022-06-01 00:00:00;12;2;8.0;2022-05-31 09:33:08.727;SOLABEN
2022-06-01 00:00:00;13;2;6.0;2022-05-31 09:33:08.727;SOLABEN
2022-06-01 00:00:00;14;2;11.0;2022-05-31 09:33:08.727;SOLABEN
2022-06-01 00:00:00;15;2;26.0;2022-05-31 09:33:08.727;SOLABEN
2022-06-01 00:00:00;16;2;42.0;2022-05-31 09:33:08.727;SOLABEN
2022-06-01 00:00:00;17;2;46.0;2022-05-31 09:33:08.727;SOLABEN
2022-06-01 00:00:00;18;2;46.0;2022-05-31 09:33:08.727;SOLABEN
2022-06-01 00:00:00;19;2;46.0;2022-05-31 09:33:08.727;SOLABEN
2022-06-01 00:00:00;20;2;42.0;2022-05-31 09:33:08.727;SOLABEN
2022-06-01 00:00:00;21;2;26.0;2022-05-31 09:33:08.727;SOLABEN
2022-06-01 00:00:00;22;2;8.0;2022-05-31 09:33:08.727;SOLABEN
2022-06-01 00:00:00;23;2;0.0;2022-05-31 09:33:08.727;SOLABEN
2022-06-01 00:00:00;24;2;0.0;2022-05-31 09:33:08.727;SOLABEN
2022-06-02 00:00:00;1;2;0.0;2022-06-01 10:33:26.587;SOLABEN
2022-06-02 00:00:00;2;2;0.0;2022-06-01 10:33:26.587;SOLABEN
2022-06-02 00:00:00;3;2;0.0;2022-06-01 10:33:26.587;SOLABEN
2022-06-02 00:00:00;4;2;0.0;2022-06-01 10:33:26.587;SOLABEN
2022-06-02 00:00:00;5;2;0.0;2022-06-01 10:33:26.587;SOLABEN
2022-06-02 00:00:00;6;2;0.0;2022-06-01 10:33:26.587;SOLABEN
2022-06-02 00:00:00;7;2;0.0;2022-06-01 10:33:26.587;SOLABEN
2022-06-02 00:00:00;8;2;0.0;2022-06-01 10:33:26.587;SOLABEN
2022-06-02 00:00:00;9;2;0.0;2022-06-01 10:33:26.587;SOLABEN
2022-06-02 00:00:00;10;2;10.0;2022-06-01 10:33:26.587;SOLABEN
2022-06-02 00:00:00;11;2;30.0;2022-06-01 10:33:26.587;SOLABEN
2022-06-02 00:00:00;12;2;44.0;2022-06-01 10:33:26.587;SOLABEN
2022-06-02 00:00:00;13;2;44.0;2022-06-01 10:33:26.587;SOLABEN
2022-06-02 00:00:00;14;2;44.0;2022-06-01 10:33:26.587;SOLABEN
2022-06-02 00:00:00;15;2;44.0;2022-06-01 10:33:26.587;SOLABEN
2022-06-02 00:00:00;16;2;44.0;2022-06-01 10:33:26.587;SOLABEN
2022-06-02 00:00:00;17;2;44.0;2022-06-01 10:33:26.587;SOLABEN
2022-06-02 00:00:00;18;2;44.0;2022-06-01 10:33:26.587;SOLABEN
2022-06-02 00:00:00;19;2;44.0;2022-06-01 10:33:26.587;SOLABEN
2022-06-02 00:00:00;20;2;33.0;2022-06-01 10:33:26.587;SOLABEN
2022-06-02 00:00:00;21;2;20.0;2022-06-01 10:33:26.587;SOLABEN
2022-06-02 00:00:00;22;2;7.0;2022-06-01 10:33:26.587;SOLABEN
2022-06-02 00:00:00;23;2;0.0;2022-06-01 10:33:26.587;SOLABEN
2022-06-02 00:00:00;24;2;0.0;2022-06-01 10:33:26.587;SOLABEN
2022-06-03 00:00:00;1;2;0.0;2022-06-02 10:48:58.653;SOLABEN
2022-06-03 00:00:00;2;2;0.0;2022-06-02 10:48:58.653;SOLABEN
2022-06-03 00:00:00;3;2;0.0;2022-06-02 10:48:58.653;SOLABEN
2022-06-03 00:00:00;4;2;0.0;2022-06-02 10:48:58.653;SOLABEN
2022-06-03 00:00:00;5;2;0.0;2022-06-02 10:48:58.653;SOLABEN
2022-06-03 00:00:00;6;2;0.0;2022-06-02 10:48:58.653;SOLABEN
2022-06-03 00:00:00;7;2;0.0;2022-06-02 10:48:58.653;SOLABEN
2022-06-03 00:00:00;8;2;0.0;2022-06-02 10:48:58.653;SOLABEN
2022-06-03 00:00:00;9;2;0.0;2022-06-02 10:48:58.653;SOLABEN
2022-06-03 00:00:00;10;2;7.0;2022-06-02 10:48:58.653;SOLABEN
2022-06-03 00:00:00;11;2;30.0;2022-06-02 10:48:58.653;SOLABEN
2022-06-03 00:00:00;12;2;47.0;2022-06-02 10:48:58.653;SOLABEN
2022-06-03 00:00:00;13;2;47.4;2022-06-02 10:48:58.653;SOLABEN
2022-06-03 00:00:00;14;2;47.4;2022-06-02 10:48:58.653;SOLABEN
2022-06-03 00:00:00;15;2;47.4;2022-06-02 10:48:58.653;SOLABEN
2022-06-03 00:00:00;16;2;47.4;2022-06-02 10:48:58.653;SOLABEN
2022-06-03 00:00:00;17;2;47.4;2022-06-02 10:48:58.653;SOLABEN
2022-06-03 00:00:00;18;2;47.4;2022-06-02 10:48:58.653;SOLABEN
2022-06-03 00:00:00;19;2;47.4;2022-06-02 10:48:58.653;SOLABEN
2022-06-03 00:00:00;20;2;43.2;2022-06-02 10:48:58.653;SOLABEN
2022-06-03 00:00:00;21;2;26.0;2022-06-02 10:48:58.653;SOLABEN
2022-06-03 00:00:00;22;2;9.0;2022-06-02 10:48:58.653;SOLABEN
2022-06-03 00:00:00;23;2;0.0;2022-06-02 10:48:58.653;SOLABEN
2022-06-03 00:00:00;24;2;0.0;2022-06-02 10:48:58.653;SOLABEN
2022-06-04 00:00:00;1;2;0.0;2022-06-03 09:39:40.730;SOLABEN
2022-06-04 00:00:00;2;2;0.0;2022-06-03 09:39:40.730;SOLABEN
2022-06-04 00:00:00;3;2;0.0;2022-06-03 09:39:40.730;SOLABEN
2022-06-04 00:00:00;4;2;0.0;2022-06-03 09:39:40.730;SOLABEN
2022-06-04 00:00:00;5;2;0.0;2022-06-03 09:39:40.730;SOLABEN
2022-06-04 00:00:00;6;2;0.0;2022-06-03 09:39:40.730;SOLABEN
2022-06-04 00:00:00;7;2;0.0;2022-06-03 09:39:40.730;SOLABEN
2022-06-04 00:00:00;8;2;0.0;2022-06-03 09:39:40.730;SOLABEN
2022-06-04 00:00:00;9;2;0.0;2022-06-03 09:39:40.730;SOLABEN
2022-06-04 00:00:00;10;2;10.4;2022-06-03 09:39:40.730;SOLABEN
2022-06-04 00:00:00;11;2;31.3;2022-06-03 09:39:40.730;SOLABEN
2022-06-04 00:00:00;12;2;37.2;2022-06-03 09:39:40.730;SOLABEN
2022-06-04 00:00:00;13;2;36.9;2022-06-03 09:39:40.730;SOLABEN
2022-06-04 00:00:00;14;2;45.0;2022-06-03 09:39:40.730;SOLABEN
2022-06-04 00:00:00;15;2;47.4;2022-06-03 09:39:40.730;SOLABEN
2022-06-04 00:00:00;16;2;48.4;2022-06-03 09:39:40.730;SOLABEN
2022-06-04 00:00:00;17;2;48.4;2022-06-03 09:39:40.730;SOLABEN
2022-06-04 00:00:00;18;2;48.4;2022-06-03 09:39:40.730;SOLABEN
2022-06-04 00:00:00;19;2;48.4;2022-06-03 09:39:40.730;SOLABEN
2022-06-04 00:00:00;20;2;47.7;2022-06-03 09:39:40.730;SOLABEN
2022-06-04 00:00:00;21;2;33.7;2022-06-03 09:39:40.730;SOLABEN
2022-06-04 00:00:00;22;2;12.8;2022-06-03 09:39:40.730;SOLABEN
2022-06-04 00:00:00;23;2;0.0;2022-06-03 09:39:40.730;SOLABEN
2022-06-04 00:00:00;24;2;0.0;2022-06-03 09:39:40.730;SOLABEN
2022-06-05 00:00:00;1;2;0.0;2022-06-04 10:03:42.360;SOLABEN
2022-06-05 00:00:00;2;2;0.0;2022-06-04 10:03:42.360;SOLABEN
2022-06-05 00:00:00;3;2;0.0;2022-06-04 10:03:42.360;SOLABEN
2022-06-05 00:00:00;4;2;0.0;2022-06-04 10:03:42.360;SOLABEN
2022-06-05 00:00:00;5;2;0.0;2022-06-04 10:03:42.360;SOLABEN
2022-06-05 00:00:00;6;2;0.0;2022-06-04 10:03:42.360;SOLABEN
2022-06-05 00:00:00;7;2;0.0;2022-06-04 10:03:42.360;SOLABEN
2022-06-05 00:00:00;8;2;0.0;2022-06-04 10:03:42.360;SOLABEN
2022-06-05 00:00:00;9;2;0.0;2022-06-04 10:03:42.360;SOLABEN
2022-06-05 00:00:00;10;2;15.7;2022-06-04 10:03:42.360;SOLABEN
2022-06-05 00:00:00;11;2;43.4;2022-06-04 10:03:42.360;SOLABEN
2022-06-05 00:00:00;12;2;46.3;2022-06-04 10:03:42.360;SOLABEN
2022-06-05 00:00:00;13;2;47.4;2022-06-04 10:03:42.360;SOLABEN
2022-06-05 00:00:00;14;2;48.4;2022-06-04 10:03:42.360;SOLABEN
2022-06-05 00:00:00;15;2;48.4;2022-06-04 10:03:42.360;SOLABEN
2022-06-05 00:00:00;16;2;48.4;2022-06-04 10:03:42.360;SOLABEN
2022-06-05 00:00:00;17;2;48.4;2022-06-04 10:03:42.360;SOLABEN
2022-06-05 00:00:00;18;2;48.4;2022-06-04 10:03:42.360;SOLABEN
2022-06-05 00:00:00;19;2;48.4;2022-06-04 10:03:42.360;SOLABEN
2022-06-05 00:00:00;20;2;48.4;2022-06-04 10:03:42.360;SOLABEN
2022-06-05 00:00:00;21;2;41.0;2022-06-04 10:03:42.360;SOLABEN
2022-06-05 00:00:00;22;2;15.3;2022-06-04 10:03:42.360;SOLABEN
2022-06-05 00:00:00;23;2;0.0;2022-06-04 10:03:42.360;SOLABEN
2022-06-05 00:00:00;24;2;0.0;2022-06-04 10:03:42.360;SOLABEN
2022-06-06 00:00:00;1;2;0.0;2022-06-05 09:05:17.780;SOLABEN
2022-06-06 00:00:00;2;2;0.0;2022-06-05 09:05:17.780;SOLABEN
2022-06-06 00:00:00;3;2;0.0;2022-06-05 09:05:17.780;SOLABEN
2022-06-06 00:00:00;4;2;0.0;2022-06-05 09:05:17.780;SOLABEN
2022-06-06 00:00:00;5;2;0.0;2022-06-05 09:05:17.780;SOLABEN
2022-06-06 00:00:00;6;2;0.0;2022-06-05 09:05:17.780;SOLABEN
2022-06-06 00:00:00;7;2;0.0;2022-06-05 09:05:17.780;SOLABEN
2022-06-06 00:00:00;8;2;0.0;2022-06-05 09:05:17.780;SOLABEN
2022-06-06 00:00:00;9;2;0.0;2022-06-05 09:05:17.780;SOLABEN
2022-06-06 00:00:00;10;2;15.2;2022-06-05 09:05:17.780;SOLABEN
2022-06-06 00:00:00;11;2;42.8;2022-06-05 09:05:17.780;SOLABEN
2022-06-06 00:00:00;12;2;48.3;2022-06-05 09:05:17.780;SOLABEN
2022-06-06 00:00:00;13;2;48.4;2022-06-05 09:05:17.780;SOLABEN
2022-06-06 00:00:00;14;2;48.4;2022-06-05 09:05:17.780;SOLABEN
2022-06-06 00:00:00;15;2;48.4;2022-06-05 09:05:17.780;SOLABEN
2022-06-06 00:00:00;16;2;48.4;2022-06-05 09:05:17.780;SOLABEN
2022-06-06 00:00:00;17;2;48.4;2022-06-05 09:05:17.780;SOLABEN
2022-06-06 00:00:00;18;2;48.4;2022-06-05 09:05:17.780;SOLABEN
2022-06-06 00:00:00;19;2;48.4;2022-06-05 09:05:17.780;SOLABEN
2022-06-06 00:00:00;20;2;47.6;2022-06-05 09:05:17.780;SOLABEN
2022-06-06 00:00:00;21;2;31.0;2022-06-05 09:05:17.780;SOLABEN
2022-06-06 00:00:00;22;2;11.3;2022-06-05 09:05:17.780;SOLABEN
2022-06-06 00:00:00;23;2;0.7;2022-06-05 09:05:17.780;SOLABEN
2022-06-06 00:00:00;24;2;0.0;2022-06-05 09:05:17.780;SOLABEN
2022-06-07 00:00:00;1;2;0.0;2022-06-06 09:11:15.270;SOLABEN
2022-06-07 00:00:00;2;2;0.0;2022-06-06 09:11:15.270;SOLABEN
2022-06-07 00:00:00;3;2;0.0;2022-06-06 09:11:15.270;SOLABEN
2022-06-07 00:00:00;4;2;0.0;2022-06-06 09:11:15.270;SOLABEN
2022-06-07 00:00:00;5;2;0.0;2022-06-06 09:11:15.270;SOLABEN
2022-06-07 00:00:00;6;2;0.0;2022-06-06 09:11:15.270;SOLABEN
2022-06-07 00:00:00;7;2;0.0;2022-06-06 09:11:15.270;SOLABEN
2022-06-07 00:00:00;8;2;0.0;2022-06-06 09:11:15.270;SOLABEN
2022-06-07 00:00:00;9;2;0.0;2022-06-06 09:11:15.270;SOLABEN
2022-06-07 00:00:00;10;2;11.2;2022-06-06 09:11:15.270;SOLABEN
2022-06-07 00:00:00;11;2;34.5;2022-06-06 09:11:15.270;SOLABEN
2022-06-07 00:00:00;12;2;43.3;2022-06-06 09:11:15.270;SOLABEN
2022-06-07 00:00:00;13;2;46.4;2022-06-06 09:11:15.270;SOLABEN
2022-06-07 00:00:00;14;2;48.4;2022-06-06 09:11:15.270;SOLABEN
2022-06-07 00:00:00;15;2;48.4;2022-06-06 09:11:15.270;SOLABEN
2022-06-07 00:00:00;16;2;48.4;2022-06-06 09:11:15.270;SOLABEN
2022-06-07 00:00:00;17;2;48.4;2022-06-06 09:11:15.270;SOLABEN
2022-06-07 00:00:00;18;2;48.4;2022-06-06 09:11:15.270;SOLABEN
2022-06-07 00:00:00;19;2;48.4;2022-06-06 09:11:15.270;SOLABEN
2022-06-07 00:00:00;20;2;48.2;2022-06-06 09:11:15.270;SOLABEN
2022-06-07 00:00:00;21;2;35.7;2022-06-06 09:11:15.270;SOLABEN
2022-06-07 00:00:00;22;2;14.4;2022-06-06 09:11:15.270;SOLABEN
2022-06-07 00:00:00;23;2;0.0;2022-06-06 09:11:15.270;SOLABEN
2022-06-07 00:00:00;24;2;0.0;2022-06-06 09:11:15.270;SOLABEN
2022-06-08 00:00:00;1;2;0.0;2022-06-07 09:31:37.803;SOLABEN
2022-06-08 00:00:00;2;2;0.0;2022-06-07 09:31:37.803;SOLABEN
2022-06-08 00:00:00;3;2;0.0;2022-06-07 09:31:37.803;SOLABEN
2022-06-08 00:00:00;4;2;0.0;2022-06-07 09:31:37.803;SOLABEN
2022-06-08 00:00:00;5;2;0.0;2022-06-07 09:31:37.803;SOLABEN
2022-06-08 00:00:00;6;2;0.0;2022-06-07 09:31:37.803;SOLABEN
2022-06-08 00:00:00;7;2;0.0;2022-06-07 09:31:37.803;SOLABEN
2022-06-08 00:00:00;8;2;0.0;2022-06-07 09:31:37.803;SOLABEN
2022-06-08 00:00:00;9;2;0.0;2022-06-07 09:31:37.803;SOLABEN
2022-06-08 00:00:00;10;2;0.0;2022-06-07 09:31:37.803;SOLABEN
2022-06-08 00:00:00;11;2;13.9;2022-06-07 09:31:37.803;SOLABEN
2022-06-08 00:00:00;12;2;26.0;2022-06-07 09:31:37.803;SOLABEN
2022-06-08 00:00:00;13;2;34.0;2022-06-07 09:31:37.803;SOLABEN
2022-06-08 00:00:00;14;2;36.0;2022-06-07 09:31:37.803;SOLABEN
2022-06-08 00:00:00;15;2;32.3;2022-06-07 09:31:37.803;SOLABEN
2022-06-08 00:00:00;16;2;27.6;2022-06-07 09:31:37.803;SOLABEN
2022-06-08 00:00:00;17;2;25.4;2022-06-07 09:31:37.803;SOLABEN
2022-06-08 00:00:00;18;2;23.7;2022-06-07 09:31:37.803;SOLABEN
2022-06-08 00:00:00;19;2;22.1;2022-06-07 09:31:37.803;SOLABEN
2022-06-08 00:00:00;20;2;20.8;2022-06-07 09:31:37.803;SOLABEN
2022-06-08 00:00:00;21;2;17.1;2022-06-07 09:31:37.803;SOLABEN
2022-06-08 00:00:00;22;2;5.0;2022-06-07 09:31:37.803;SOLABEN
2022-06-08 00:00:00;23;2;0.0;2022-06-07 09:31:37.803;SOLABEN
2022-06-08 00:00:00;24;2;0.0;2022-06-07 09:31:37.803;SOLABEN
2022-06-09 00:00:00;1;2;0.0;2022-06-08 09:36:33.317;SOLABEN
2022-06-09 00:00:00;2;2;0.0;2022-06-08 09:36:33.317;SOLABEN
2022-06-09 00:00:00;3;2;0.0;2022-06-08 09:36:33.317;SOLABEN
2022-06-09 00:00:00;4;2;0.0;2022-06-08 09:36:33.317;SOLABEN
2022-06-09 00:00:00;5;2;0.0;2022-06-08 09:36:33.317;SOLABEN
2022-06-09 00:00:00;6;2;0.0;2022-06-08 09:36:33.317;SOLABEN
2022-06-09 00:00:00;7;2;0.0;2022-06-08 09:36:33.317;SOLABEN
2022-06-09 00:00:00;8;2;0.0;2022-06-08 09:36:33.317;SOLABEN
2022-06-09 00:00:00;9;2;0.0;2022-06-08 09:36:33.317;SOLABEN
2022-06-09 00:00:00;10;2;12.0;2022-06-08 09:36:33.317;SOLABEN
2022-06-09 00:00:00;11;2;39.0;2022-06-08 09:36:33.317;SOLABEN
2022-06-09 00:00:00;12;2;48.2;2022-06-08 09:36:33.317;SOLABEN
2022-06-09 00:00:00;13;2;48.3;2022-06-08 09:36:33.317;SOLABEN
2022-06-09 00:00:00;14;2;48.3;2022-06-08 09:36:33.317;SOLABEN
2022-06-09 00:00:00;15;2;48.3;2022-06-08 09:36:33.317;SOLABEN
2022-06-09 00:00:00;16;2;48.3;2022-06-08 09:36:33.317;SOLABEN
2022-06-09 00:00:00;17;2;48.3;2022-06-08 09:36:33.317;SOLABEN
2022-06-09 00:00:00;18;2;48.3;2022-06-08 09:36:33.317;SOLABEN
2022-06-09 00:00:00;19;2;48.3;2022-06-08 09:36:33.317;SOLABEN
2022-06-09 00:00:00;20;2;48.3;2022-06-08 09:36:33.317;SOLABEN
2022-06-09 00:00:00;21;2;36.8;2022-06-08 09:36:33.317;SOLABEN
2022-06-09 00:00:00;22;2;13.7;2022-06-08 09:36:33.317;SOLABEN
2022-06-09 00:00:00;23;2;0.7;2022-06-08 09:36:33.317;SOLABEN
2022-06-09 00:00:00;24;2;0.0;2022-06-08 09:36:33.317;SOLABEN
2022-06-10 00:00:00;1;2;0.0;2022-06-09 09:33:34.560;SOLABEN
2022-06-10 00:00:00;2;2;0.0;2022-06-09 09:33:34.560;SOLABEN
2022-06-10 00:00:00;3;2;0.0;2022-06-09 09:33:34.560;SOLABEN
2022-06-10 00:00:00;4;2;0.0;2022-06-09 09:33:34.560;SOLABEN
2022-06-10 00:00:00;5;2;0.0;2022-06-09 09:33:34.560;SOLABEN
2022-06-10 00:00:00;6;2;0.0;2022-06-09 09:33:34.560;SOLABEN
2022-06-10 00:00:00;7;2;0.0;2022-06-09 09:33:34.560;SOLABEN
2022-06-10 00:00:00;8;2;0.0;2022-06-09 09:33:34.560;SOLABEN
2022-06-10 00:00:00;9;2;0.0;2022-06-09 09:33:34.560;SOLABEN
2022-06-10 00:00:00;10;2;9.1;2022-06-09 09:33:34.560;SOLABEN
2022-06-10 00:00:00;11;2;33.3;2022-06-09 09:33:34.560;SOLABEN
2022-06-10 00:00:00;12;2;47.8;2022-06-09 09:33:34.560;SOLABEN
2022-06-10 00:00:00;13;2;48.3;2022-06-09 09:33:34.560;SOLABEN
2022-06-10 00:00:00;14;2;46.5;2022-06-09 09:33:34.560;SOLABEN
2022-06-10 00:00:00;15;2;43.1;2022-06-09 09:33:34.560;SOLABEN
2022-06-10 00:00:00;16;2;40.1;2022-06-09 09:33:34.560;SOLABEN
2022-06-10 00:00:00;17;2;40.6;2022-06-09 09:33:34.560;SOLABEN
2022-06-10 00:00:00;18;2;41.3;2022-06-09 09:33:34.560;SOLABEN
2022-06-10 00:00:00;19;2;40.2;2022-06-09 09:33:34.560;SOLABEN
2022-06-10 00:00:00;20;2;38.1;2022-06-09 09:33:34.560;SOLABEN
2022-06-10 00:00:00;21;2;27.5;2022-06-09 09:33:34.560;SOLABEN
2022-06-10 00:00:00;22;2;11.3;2022-06-09 09:33:34.560;SOLABEN
2022-06-10 00:00:00;23;2;0.0;2022-06-09 09:33:34.560;SOLABEN
2022-06-10 00:00:00;24;2;0.0;2022-06-09 09:33:34.560;SOLABEN
2022-06-11 00:00:00;1;2;0.0;2022-06-10 09:33:40.963;SOLABEN
2022-06-11 00:00:00;2;2;0.0;2022-06-10 09:33:40.963;SOLABEN
2022-06-11 00:00:00;3;2;0.0;2022-06-10 09:33:40.963;SOLABEN
2022-06-11 00:00:00;4;2;0.0;2022-06-10 09:33:40.963;SOLABEN
2022-06-11 00:00:00;5;2;0.0;2022-06-10 09:33:40.963;SOLABEN
2022-06-11 00:00:00;6;2;0.0;2022-06-10 09:33:40.963;SOLABEN
2022-06-11 00:00:00;7;2;0.0;2022-06-10 09:33:40.963;SOLABEN
2022-06-11 00:00:00;8;2;0.0;2022-06-10 09:33:40.963;SOLABEN
2022-06-11 00:00:00;9;2;0.0;2022-06-10 09:33:40.963;SOLABEN
2022-06-11 00:00:00;10;2;24.0;2022-06-10 09:33:40.963;SOLABEN
2022-06-11 00:00:00;11;2;40.0;2022-06-10 09:33:40.963;SOLABEN
2022-06-11 00:00:00;12;2;43.8;2022-06-10 09:33:40.963;SOLABEN
2022-06-11 00:00:00;13;2;48.4;2022-06-10 09:33:40.963;SOLABEN
2022-06-11 00:00:00;14;2;48.4;2022-06-10 09:33:40.963;SOLABEN
2022-06-11 00:00:00;15;2;48.3;2022-06-10 09:33:40.963;SOLABEN
2022-06-11 00:00:00;16;2;48.3;2022-06-10 09:33:40.963;SOLABEN
2022-06-11 00:00:00;17;2;48.3;2022-06-10 09:33:40.963;SOLABEN
2022-06-11 00:00:00;18;2;48.3;2022-06-10 09:33:40.963;SOLABEN
2022-06-11 00:00:00;19;2;48.3;2022-06-10 09:33:40.963;SOLABEN
2022-06-11 00:00:00;20;2;48.0;2022-06-10 09:33:40.963;SOLABEN
2022-06-11 00:00:00;21;2;35.0;2022-06-10 09:33:40.963;SOLABEN
2022-06-11 00:00:00;22;2;13.5;2022-06-10 09:33:40.963;SOLABEN
2022-06-11 00:00:00;23;2;0.0;2022-06-10 09:33:40.963;SOLABEN
2022-06-11 00:00:00;24;2;0.0;2022-06-10 09:33:40.963;SOLABEN
2022-06-12 00:00:00;1;2;0.0;2022-06-11 09:04:33.430;SOLABEN
2022-06-12 00:00:00;2;2;0.0;2022-06-11 09:04:33.430;SOLABEN
2022-06-12 00:00:00;3;2;0.0;2022-06-11 09:04:33.430;SOLABEN
