;codUFisica;Fecha;Period;Energy_SIMEL
2914;SOLAR;2021-05-02;12;48.201
2915;SOLAR;2021-05-02;13;48.193
2916;SOLAR;2021-05-02;14;48.065
2917;SOLAR;2021-05-02;15;48.137
2918;SOLAR;2021-05-02;16;48.065
2919;SOLAR;2021-05-02;17;48.169
2920;SOLAR;2021-05-02;18;32.703
2921;SOLAR;2021-05-02;19;24.89
2922;SOLAR;2021-05-02;20;34.393
2923;SOLAR;2021-05-02;21;9.591
2924;SOLAR;2021-05-02;22;0.0
2925;SOLAR;2021-05-02;23;0.0
2926;SOLAR;2021-05-02;24;0.0
2927;SOLAR;2021-05-03;1;0.0
2928;SOLAR;2021-05-03;2;0.0
2929;SOLAR;2021-05-03;3;0.0
2930;SOLAR;2021-05-03;4;0.0
2931;SOLAR;2021-05-03;5;0.0
2932;SOLAR;2021-05-03;6;0.0
2933;SOLAR;2021-05-03;7;0.0
2934;SOLAR;2021-05-03;8;0.0
2935;SOLAR;2021-05-03;9;0.0
2936;SOLAR;2021-05-03;10;15.506
2937;SOLAR;2021-05-03;11;46.527
2938;SOLAR;2021-05-03;12;48.113
2939;SOLAR;2021-05-03;13;45.857
2940;SOLAR;2021-05-03;14;47.013
2941;SOLAR;2021-05-03;15;48.026
2942;SOLAR;2021-05-03;16;30.965
2943;SOLAR;2021-05-03;17;43.274
2944;SOLAR;2021-05-03;18;42.381
2945;SOLAR;2021-05-03;19;48.073
2946;SOLAR;2021-05-03;20;45.355
2947;SOLAR;2021-05-03;21;21.39
2948;SOLAR;2021-05-03;22;4.297
2949;SOLAR;2021-05-03;23;0.0
2950;SOLAR;2021-05-03;24;0.0
2951;SOLAR;2021-05-04;1;0.0
2952;SOLAR;2021-05-04;2;0.0
2953;SOLAR;2021-05-04;3;0.0
2954;SOLAR;2021-05-04;4;0.0
2955;SOLAR;2021-05-04;5;0.0
2956;SOLAR;2021-05-04;6;0.0
2957;SOLAR;2021-05-04;7;0.0
2958;SOLAR;2021-05-04;8;0.0
2959;SOLAR;2021-05-04;9;0.0
2960;SOLAR;2021-05-04;10;17.754
2961;SOLAR;2021-05-04;11;46.949
2962;SOLAR;2021-05-04;12;5.078
2963;SOLAR;2021-05-04;13;0.0
2964;SOLAR;2021-05-04;14;15.745
2965;SOLAR;2021-05-04;15;46.009
2966;SOLAR;2021-05-04;16;47.739
2967;SOLAR;2021-05-04;17;47.188
2968;SOLAR;2021-05-04;18;48.241
2969;SOLAR;2021-05-04;19;48.177
2970;SOLAR;2021-05-04;20;45.291
2971;SOLAR;2021-05-04;21;22.737
2972;SOLAR;2021-05-04;22;4.847
2973;SOLAR;2021-05-04;23;0.0
2974;SOLAR;2021-05-04;24;0.0
2975;SOLAR;2021-05-05;1;0.0
2976;SOLAR;2021-05-05;2;0.0
2977;SOLAR;2021-05-05;3;0.0
2978;SOLAR;2021-05-05;4;0.0
2979;SOLAR;2021-05-05;5;0.0
2980;SOLAR;2021-05-05;6;0.0
2981;SOLAR;2021-05-05;7;0.0
2982;SOLAR;2021-05-05;8;0.0
2983;SOLAR;2021-05-05;9;0.0
2984;SOLAR;2021-05-05;10;10.803
2985;SOLAR;2021-05-05;11;43.625
2986;SOLAR;2021-05-05;12;48.281
2987;SOLAR;2021-05-05;13;48.209
2988;SOLAR;2021-05-05;14;48.193
2989;SOLAR;2021-05-05;15;48.153
2990;SOLAR;2021-05-05;16;48.169
2991;SOLAR;2021-05-05;17;48.193
2992;SOLAR;2021-05-05;18;48.209
2993;SOLAR;2021-05-05;19;48.201
2994;SOLAR;2021-05-05;20;45.339
2995;SOLAR;2021-05-05;21;22.905
2996;SOLAR;2021-05-05;22;4.736
2997;SOLAR;2021-05-05;23;0.0
2998;SOLAR;2021-05-05;24;0.0
2999;SOLAR;2021-05-06;1;0.0
3000;SOLAR;2021-05-06;2;0.0
3001;SOLAR;2021-05-06;3;0.0
3002;SOLAR;2021-05-06;4;0.0
3003;SOLAR;2021-05-06;5;0.0
3004;SOLAR;2021-05-06;6;0.0
3005;SOLAR;2021-05-06;7;0.0
3006;SOLAR;2021-05-06;8;0.0
3007;SOLAR;2021-05-06;9;0.0
3008;SOLAR;2021-05-06;10;13.027
3009;SOLAR;2021-05-06;11;45.809
3010;SOLAR;2021-05-06;12;48.265
3011;SOLAR;2021-05-06;13;48.225
3012;SOLAR;2021-05-06;14;48.209
3013;SOLAR;2021-05-06;15;48.161
3014;SOLAR;2021-05-06;16;48.185
3015;SOLAR;2021-05-06;17;48.129
3016;SOLAR;2021-05-06;18;48.169
3017;SOLAR;2021-05-06;19;48.169
3018;SOLAR;2021-05-06;20;44.765
3019;SOLAR;2021-05-06;21;22.841
3020;SOLAR;2021-05-06;22;4.895
3021;SOLAR;2021-05-06;23;0.0
3022;SOLAR;2021-05-06;24;0.0
3023;SOLAR;2021-05-07;1;0.0
3024;SOLAR;2021-05-07;2;0.0
3025;SOLAR;2021-05-07;3;0.0
3026;SOLAR;2021-05-07;4;0.0
3027;SOLAR;2021-05-07;5;0.0
3028;SOLAR;2021-05-07;6;0.0
3029;SOLAR;2021-05-07;7;0.0
3030;SOLAR;2021-05-07;8;0.0
3031;SOLAR;2021-05-07;9;0.0
3032;SOLAR;2021-05-07;10;20.058
3033;SOLAR;2021-05-07;11;47.842
3034;SOLAR;2021-05-07;12;48.233
3035;SOLAR;2021-05-07;13;48.193
3036;SOLAR;2021-05-07;14;48.185
3037;SOLAR;2021-05-07;15;48.073
3038;SOLAR;2021-05-07;16;48.089
3039;SOLAR;2021-05-07;17;48.042
3040;SOLAR;2021-05-07;18;48.042
3041;SOLAR;2021-05-07;19;48.081
3042;SOLAR;2021-05-07;20;46.12
3043;SOLAR;2021-05-07;21;24.148
3044;SOLAR;2021-05-07;22;4.927
3045;SOLAR;2021-05-07;23;0.0
3046;SOLAR;2021-05-07;24;0.0
3047;SOLAR;2021-05-08;1;0.0
3048;SOLAR;2021-05-08;2;0.0
3049;SOLAR;2021-05-08;3;0.0
3050;SOLAR;2021-05-08;4;0.0
3051;SOLAR;2021-05-08;5;0.0
3052;SOLAR;2021-05-08;6;0.0
3053;SOLAR;2021-05-08;7;0.0
3054;SOLAR;2021-05-08;8;0.0
3055;SOLAR;2021-05-08;9;0.0
3056;SOLAR;2021-05-08;10;8.881
3057;SOLAR;2021-05-08;11;41.871
3058;SOLAR;2021-05-08;12;47.252
3059;SOLAR;2021-05-08;13;41.512
3060;SOLAR;2021-05-08;14;23.638
3061;SOLAR;2021-05-08;15;8.809
3062;SOLAR;2021-05-08;16;13.705
3063;SOLAR;2021-05-08;17;14.342
3064;SOLAR;2021-05-08;18;39.415
3065;SOLAR;2021-05-08;19;41.672
3066;SOLAR;2021-05-08;20;36.434
3067;SOLAR;2021-05-08;21;17.882
3068;SOLAR;2021-05-08;22;1.826
3069;SOLAR;2021-05-08;23;0.0
3070;SOLAR;2021-05-08;24;0.0
3071;SOLAR;2021-05-09;1;0.0
3072;SOLAR;2021-05-09;2;0.0
3073;SOLAR;2021-05-09;3;0.0
3074;SOLAR;2021-05-09;4;0.0
3075;SOLAR;2021-05-09;5;0.0
3076;SOLAR;2021-05-09;6;0.0
3077;SOLAR;2021-05-09;7;0.0
3078;SOLAR;2021-05-09;8;0.0
3079;SOLAR;2021-05-09;9;0.0
3080;SOLAR;2021-05-09;10;0.0
3081;SOLAR;2021-05-09;11;0.0
3082;SOLAR;2021-05-09;12;0.0
3083;SOLAR;2021-05-09;13;0.0
3084;SOLAR;2021-05-09;14;0.0
3085;SOLAR;2021-05-09;15;0.0
3086;SOLAR;2021-05-09;16;0.0
3087;SOLAR;2021-05-09;17;0.0
3088;SOLAR;2021-05-09;18;0.0
3089;SOLAR;2021-05-09;19;0.0
3090;SOLAR;2021-05-09;20;11.616
3091;SOLAR;2021-05-09;21;15.538
3092;SOLAR;2021-05-09;22;2.774
3093;SOLAR;2021-05-09;23;0.0
3094;SOLAR;2021-05-09;24;0.0
3095;SOLAR;2021-05-10;1;0.0
3096;SOLAR;2021-05-10;2;0.0
3097;SOLAR;2021-05-10;3;0.0
3098;SOLAR;2021-05-10;4;0.0
3099;SOLAR;2021-05-10;5;0.0
3100;SOLAR;2021-05-10;6;0.0
3101;SOLAR;2021-05-10;7;0.0
3102;SOLAR;2021-05-10;8;0.0
3103;SOLAR;2021-05-10;9;0.0
3104;SOLAR;2021-05-10;10;0.0
3105;SOLAR;2021-05-10;11;4.225
3106;SOLAR;2021-05-10;12;18.934
3107;SOLAR;2021-05-10;13;25.958
3108;SOLAR;2021-05-10;14;28.932
3109;SOLAR;2021-05-10;15;13.633
3110;SOLAR;2021-05-10;16;0.686
3111;SOLAR;2021-05-10;17;0.478
3112;SOLAR;2021-05-10;18;9.878
3113;SOLAR;2021-05-10;19;3.93
3114;SOLAR;2021-05-10;20;1.834
3115;SOLAR;2021-05-10;21;0.0
3116;SOLAR;2021-05-10;22;0.0
3117;SOLAR;2021-05-10;23;0.0
3118;SOLAR;2021-05-10;24;0.0
3119;SOLAR;2021-05-11;1;0.0
3120;SOLAR;2021-05-11;2;0.0
3121;SOLAR;2021-05-11;3;0.0
3122;SOLAR;2021-05-11;4;0.0
3123;SOLAR;2021-05-11;5;0.0
3124;SOLAR;2021-05-11;6;0.0
3125;SOLAR;2021-05-11;7;0.0
3126;SOLAR;2021-05-11;8;0.0
3127;SOLAR;2021-05-11;9;0.0
3128;SOLAR;2021-05-11;10;0.0
3129;SOLAR;2021-05-11;11;0.0
3130;SOLAR;2021-05-11;12;3.117
3131;SOLAR;2021-05-11;13;22.37
3132;SOLAR;2021-05-11;14;31.092
3133;SOLAR;2021-05-11;15;43.912
3134;SOLAR;2021-05-11;16;43.154
3135;SOLAR;2021-05-11;17;47.954
3136;SOLAR;2021-05-11;18;46.949
3137;SOLAR;2021-05-11;19;45.403
3138;SOLAR;2021-05-11;20;30.598
3139;SOLAR;2021-05-11;21;19.7
3140;SOLAR;2021-05-11;22;4.138
3141;SOLAR;2021-05-11;23;0.0
3142;SOLAR;2021-05-11;24;0.0
3143;SOLAR;2021-05-12;1;0.0
3144;SOLAR;2021-05-12;2;0.0
3145;SOLAR;2021-05-12;3;0.0
3146;SOLAR;2021-05-12;4;0.0
3147;SOLAR;2021-05-12;5;0.0
3148;SOLAR;2021-05-12;6;0.0
3149;SOLAR;2021-05-12;7;0.0
3150;SOLAR;2021-05-12;8;0.0
3151;SOLAR;2021-05-12;9;0.0
3152;SOLAR;2021-05-12;10;0.0
3153;SOLAR;2021-05-12;11;0.0
3154;SOLAR;2021-05-12;12;0.0
3155;SOLAR;2021-05-12;13;0.0
3156;SOLAR;2021-05-12;14;3.986
3157;SOLAR;2021-05-12;15;20.832
3158;SOLAR;2021-05-12;16;16.638
3159;SOLAR;2021-05-12;17;10.221
3160;SOLAR;2021-05-12;18;21.541
3161;SOLAR;2021-05-12;19;25.384
3162;SOLAR;2021-05-12;20;19.923
3163;SOLAR;2021-05-12;21;11.759
3164;SOLAR;2021-05-12;22;1.236
3165;SOLAR;2021-05-12;23;0.0
3166;SOLAR;2021-05-12;24;0.0
3167;SOLAR;2021-05-13;1;0.0
3168;SOLAR;2021-05-13;2;0.0
3169;SOLAR;2021-05-13;3;0.0
3170;SOLAR;2021-05-13;4;0.0
3171;SOLAR;2021-05-13;5;0.0
3172;SOLAR;2021-05-13;6;0.0
3173;SOLAR;2021-05-13;7;0.0
3174;SOLAR;2021-05-13;8;0.0
3175;SOLAR;2021-05-13;9;0.0
3176;SOLAR;2021-05-13;10;14.518
3177;SOLAR;2021-05-13;11;46.511
3178;SOLAR;2021-05-13;12;48.225
3179;SOLAR;2021-05-13;13;48.185
3180;SOLAR;2021-05-13;14;46.152
3181;SOLAR;2021-05-13;15;44.717
3182;SOLAR;2021-05-13;16;15.498
3183;SOLAR;2021-05-13;17;5.318
3184;SOLAR;2021-05-13;18;0.144
3185;SOLAR;2021-05-13;19;0.0
3186;SOLAR;2021-05-13;20;0.0
3187;SOLAR;2021-05-13;21;0.0
3188;SOLAR;2021-05-13;22;0.0
3189;SOLAR;2021-05-13;23;0.0
3190;SOLAR;2021-05-13;24;0.0
3191;SOLAR;2021-05-14;1;0.0
3192;SOLAR;2021-05-14;2;0.0
3193;SOLAR;2021-05-14;3;0.0
3194;SOLAR;2021-05-14;4;0.0
3195;SOLAR;2021-05-14;5;0.0
3196;SOLAR;2021-05-14;6;0.0
3197;SOLAR;2021-05-14;7;0.0
3198;SOLAR;2021-05-14;8;0.0
3199;SOLAR;2021-05-14;9;0.0
3200;SOLAR;2021-05-14;10;9.455
3201;SOLAR;2021-05-14;11;42.445
3202;SOLAR;2021-05-14;12;48.185
3203;SOLAR;2021-05-14;13;48.121
3204;SOLAR;2021-05-14;14;47.914
3205;SOLAR;2021-05-14;15;47.747
3206;SOLAR;2021-05-14;16;48.057
3207;SOLAR;2021-05-14;17;42.389
3208;SOLAR;2021-05-14;18;39.208
3209;SOLAR;2021-05-14;19;14.143
3210;SOLAR;2021-05-14;20;8.02
3211;SOLAR;2021-05-14;21;3.691
3212;SOLAR;2021-05-14;22;0.0
3213;SOLAR;2021-05-14;23;0.0
3214;SOLAR;2021-05-14;24;0.0
3215;SOLAR;2021-05-15;1;0.0
3216;SOLAR;2021-05-15;2;0.0
3217;SOLAR;2021-05-15;3;0.0
3218;SOLAR;2021-05-15;4;0.0
3219;SOLAR;2021-05-15;5;0.0
3220;SOLAR;2021-05-15;6;0.0
3221;SOLAR;2021-05-15;7;0.0
3222;SOLAR;2021-05-15;8;0.0
3223;SOLAR;2021-05-15;9;0.0
3224;SOLAR;2021-05-15;10;3.301
3225;SOLAR;2021-05-15;11;35.158
3226;SOLAR;2021-05-15;12;35.621
3227;SOLAR;2021-05-15;13;15.698
3228;SOLAR;2021-05-15;14;26.054
3229;SOLAR;2021-05-15;15;28.86
3230;SOLAR;2021-05-15;16;28.15
3231;SOLAR;2021-05-15;17;38.068
3232;SOLAR;2021-05-15;18;43.322
3233;SOLAR;2021-05-15;19;40.858
3234;SOLAR;2021-05-15;20;42.875
3235;SOLAR;2021-05-15;21;24.34
3236;SOLAR;2021-05-15;22;6.617
3237;SOLAR;2021-05-15;23;0.0
3238;SOLAR;2021-05-15;24;0.0
3239;SOLAR;2021-05-16;1;0.0
3240;SOLAR;2021-05-16;2;0.0
3241;SOLAR;2021-05-16;3;0.0
3242;SOLAR;2021-05-16;4;0.0
3243;SOLAR;2021-05-16;5;0.0
3244;SOLAR;2021-05-16;6;0.0
3245;SOLAR;2021-05-16;7;0.0
3246;SOLAR;2021-05-16;8;0.0
3247;SOLAR;2021-05-16;9;0.0
3248;SOLAR;2021-05-16;10;0.263
3249;SOLAR;2021-05-16;11;25.057
3250;SOLAR;2021-05-16;12;32.87
3251;SOLAR;2021-05-16;13;39.463
3252;SOLAR;2021-05-16;14;36.123
3253;SOLAR;2021-05-16;15;21.549
3254;SOLAR;2021-05-16;16;30.454
3255;SOLAR;2021-05-16;17;39.296
3256;SOLAR;2021-05-16;18;47.531
3257;SOLAR;2021-05-16;19;30.59
3258;SOLAR;2021-05-16;20;9.463
3259;SOLAR;2021-05-16;21;7.032
3260;SOLAR;2021-05-16;22;1.762
3261;SOLAR;2021-05-16;23;0.0
3262;SOLAR;2021-05-16;24;0.0
3263;SOLAR;2021-05-17;1;0.0
3264;SOLAR;2021-05-17;2;0.0
3265;SOLAR;2021-05-17;3;0.0
3266;SOLAR;2021-05-17;4;0.0
3267;SOLAR;2021-05-17;5;0.0
3268;SOLAR;2021-05-17;6;0.0
3269;SOLAR;2021-05-17;7;0.0
3270;SOLAR;2021-05-17;8;0.0
3271;SOLAR;2021-05-17;9;0.0
3272;SOLAR;2021-05-17;10;12.891
3273;SOLAR;2021-05-17;11;36.609
3274;SOLAR;2021-05-17;12;28.908
3275;SOLAR;2021-05-17;13;47.842
3276;SOLAR;2021-05-17;14;48.257
3277;SOLAR;2021-05-17;15;48.193
3278;SOLAR;2021-05-17;16;48.177
3279;SOLAR;2021-05-17;17;48.209
3280;SOLAR;2021-05-17;18;48.193
3281;SOLAR;2021-05-17;19;48.217
3282;SOLAR;2021-05-17;20;46.782
3283;SOLAR;2021-05-17;21;25.528
3284;SOLAR;2021-05-17;22;5.238
3285;SOLAR;2021-05-17;23;0.0
3286;SOLAR;2021-05-17;24;0.0
3287;SOLAR;2021-05-18;1;0.0
3288;SOLAR;2021-05-18;2;0.0
3289;SOLAR;2021-05-18;3;0.0
3290;SOLAR;2021-05-18;4;0.0
3291;SOLAR;2021-05-18;5;0.0
3292;SOLAR;2021-05-18;6;0.0
3293;SOLAR;2021-05-18;7;0.0
3294;SOLAR;2021-05-18;8;0.0
3295;SOLAR;2021-05-18;9;0.096
3296;SOLAR;2021-05-18;10;28.334
3297;SOLAR;2021-05-18;11;48.265
3298;SOLAR;2021-05-18;12;48.289
3299;SOLAR;2021-05-18;13;48.241
3300;SOLAR;2021-05-18;14;48.209
3301;SOLAR;2021-05-18;15;48.145
3302;SOLAR;2021-05-18;16;48.113
3303;SOLAR;2021-05-18;17;44.063
3304;SOLAR;2021-05-18;18;18.265
3305;SOLAR;2021-05-18;19;21.836
3306;SOLAR;2021-05-18;20;41.624
3307;SOLAR;2021-05-18;21;24.714
3308;SOLAR;2021-05-18;22;7.143
3309;SOLAR;2021-05-18;23;0.0
3310;SOLAR;2021-05-18;24;0.0
3311;SOLAR;2021-05-19;1;0.0
3312;SOLAR;2021-05-19;2;0.0
3313;SOLAR;2021-05-19;3;0.0
3314;SOLAR;2021-05-19;4;0.0
3315;SOLAR;2021-05-19;5;0.0
3316;SOLAR;2021-05-19;6;0.0
3317;SOLAR;2021-05-19;7;0.0
3318;SOLAR;2021-05-19;8;0.0
3319;SOLAR;2021-05-19;9;0.0
3320;SOLAR;2021-05-19;10;24.324
3321;SOLAR;2021-05-19;11;45.873
3322;SOLAR;2021-05-19;12;46.224
3323;SOLAR;2021-05-19;13;40.803
3324;SOLAR;2021-05-19;14;48.057
3325;SOLAR;2021-05-19;15;48.217
3326;SOLAR;2021-05-19;16;48.241
3327;SOLAR;2021-05-19;17;48.265
3328;SOLAR;2021-05-19;18;48.209
3329;SOLAR;2021-05-19;19;47.547
3330;SOLAR;2021-05-19;20;45.371
3331;SOLAR;2021-05-19;21;25.368
3332;SOLAR;2021-05-19;22;7.717
3333;SOLAR;2021-05-19;23;0.0
3334;SOLAR;2021-05-19;24;0.0
3335;SOLAR;2021-05-20;1;0.0
3336;SOLAR;2021-05-20;2;0.0
3337;SOLAR;2021-05-20;3;0.0
3338;SOLAR;2021-05-20;4;0.0
3339;SOLAR;2021-05-20;5;0.0
3340;SOLAR;2021-05-20;6;0.0
3341;SOLAR;2021-05-20;7;0.0
3342;SOLAR;2021-05-20;8;0.0
3343;SOLAR;2021-05-20;9;1.371
3344;SOLAR;2021-05-20;10;36.25
3345;SOLAR;2021-05-20;11;48.193
3346;SOLAR;2021-05-20;12;46.048
3347;SOLAR;2021-05-20;13;44.454
3348;SOLAR;2021-05-20;14;39.503
3349;SOLAR;2021-05-20;15;38.347
3350;SOLAR;2021-05-20;16;39.981
3351;SOLAR;2021-05-20;17;43.17
3352;SOLAR;2021-05-20;18;42.309
3353;SOLAR;2021-05-20;19;37.98
3354;SOLAR;2021-05-20;20;27.21
3355;SOLAR;2021-05-20;21;16.168
3356;SOLAR;2021-05-20;22;3.269
3357;SOLAR;2021-05-20;23;0.0
3358;SOLAR;2021-05-20;24;0.0
3359;SOLAR;2021-05-21;1;0.0
3360;SOLAR;2021-05-21;2;0.0
3361;SOLAR;2021-05-21;3;0.0
3362;SOLAR;2021-05-21;4;0.0
3363;SOLAR;2021-05-21;5;0.0
3364;SOLAR;2021-05-21;6;0.0
3365;SOLAR;2021-05-21;7;0.0
3366;SOLAR;2021-05-21;8;0.0
3367;SOLAR;2021-05-21;9;0.0
3368;SOLAR;2021-05-21;10;7.406
3369;SOLAR;2021-05-21;11;42.995
3370;SOLAR;2021-05-21;12;48.297
3371;SOLAR;2021-05-21;13;48.265
3372;SOLAR;2021-05-21;14;48.185
3373;SOLAR;2021-05-21;15;48.209
3374;SOLAR;2021-05-21;16;48.034
3375;SOLAR;2021-05-21;17;44.526
3376;SOLAR;2021-05-21;18;27.377
3377;SOLAR;2021-05-21;19;20.824
3378;SOLAR;2021-05-21;20;15.227
3379;SOLAR;2021-05-21;21;14.063
3380;SOLAR;2021-05-21;22;3.237
3381;SOLAR;2021-05-21;23;0.0
3382;SOLAR;2021-05-21;24;0.0
3383;SOLAR;2021-05-22;1;0.0
3384;SOLAR;2021-05-22;2;0.0
3385;SOLAR;2021-05-22;3;0.0
3386;SOLAR;2021-05-22;4;0.0
3387;SOLAR;2021-05-22;5;0.0
3388;SOLAR;2021-05-22;6;0.0
3389;SOLAR;2021-05-22;7;0.0
3390;SOLAR;2021-05-22;8;0.0
3391;SOLAR;2021-05-22;9;0.0
3392;SOLAR;2021-05-22;10;12.054
3393;SOLAR;2021-05-22;11;14.613
3394;SOLAR;2021-05-22;12;21.43
3395;SOLAR;2021-05-22;13;46.646
3396;SOLAR;2021-05-22;14;45.275
3397;SOLAR;2021-05-22;15;19.724
3398;SOLAR;2021-05-22;16;17.754
3399;SOLAR;2021-05-22;17;24.69
3400;SOLAR;2021-05-22;18;40.986
3401;SOLAR;2021-05-22;19;14.151
3402;SOLAR;2021-05-22;20;1.244
3403;SOLAR;2021-05-22;21;0.0
3404;SOLAR;2021-05-22;22;0.0
3405;SOLAR;2021-05-22;23;0.0
3406;SOLAR;2021-05-22;24;0.0
3407;SOLAR;2021-05-23;1;0.0
3408;SOLAR;2021-05-23;2;0.0
3409;SOLAR;2021-05-23;3;0.0
3410;SOLAR;2021-05-23;4;0.0
3411;SOLAR;2021-05-23;5;0.0
3412;SOLAR;2021-05-23;6;0.0
3413;SOLAR;2021-05-23;7;0.0
3414;SOLAR;2021-05-23;8;0.0
3415;SOLAR;2021-05-23;9;0.0
3416;SOLAR;2021-05-23;10;0.0
3417;SOLAR;2021-05-23;11;0.51
3418;SOLAR;2021-05-23;12;19.182
3419;SOLAR;2021-05-23;13;27.393
3420;SOLAR;2021-05-23;14;46.941
3421;SOLAR;2021-05-23;15;48.241
3422;SOLAR;2021-05-23;16;48.297
3423;SOLAR;2021-05-23;17;38.698
3424;SOLAR;2021-05-23;18;5.19
3425;SOLAR;2021-05-23;19;0.0
3426;SOLAR;2021-05-23;20;2.2
3427;SOLAR;2021-05-23;21;20.497
3428;SOLAR;2021-05-23;22;6.84
3429;SOLAR;2021-05-23;23;0.0
3430;SOLAR;2021-05-23;24;0.0
3431;SOLAR;2021-05-24;1;0.0
3432;SOLAR;2021-05-24;2;0.0
3433;SOLAR;2021-05-24;3;0.0
3434;SOLAR;2021-05-24;4;0.0
3435;SOLAR;2021-05-24;5;0.0
3436;SOLAR;2021-05-24;6;0.0
3437;SOLAR;2021-05-24;7;0.0
3438;SOLAR;2021-05-24;8;0.0
3439;SOLAR;2021-05-24;9;0.343
3440;SOLAR;2021-05-24;10;27.648
3441;SOLAR;2021-05-24;11;48.137
3442;SOLAR;2021-05-24;12;48.153
3443;SOLAR;2021-05-24;13;48.185
3444;SOLAR;2021-05-24;14;46.415
3445;SOLAR;2021-05-24;15;26.125
3446;SOLAR;2021-05-24;16;7.669
3447;SOLAR;2021-05-24;17;7.813
3448;SOLAR;2021-05-24;18;20.043
3449;SOLAR;2021-05-24;19;4.066
3450;SOLAR;2021-05-24;20;0.0
3451;SOLAR;2021-05-24;21;6.37
3452;SOLAR;2021-05-24;22;4.257
3453;SOLAR;2021-05-24;23;0.0
3454;SOLAR;2021-05-24;24;0.0
3455;SOLAR;2021-05-25;1;0.0
3456;SOLAR;2021-05-25;2;0.0
3457;SOLAR;2021-05-25;3;0.0
3458;SOLAR;2021-05-25;4;0.0
3459;SOLAR;2021-05-25;5;0.0
3460;SOLAR;2021-05-25;6;0.0
3461;SOLAR;2021-05-25;7;0.0
3462;SOLAR;2021-05-25;8;0.0
3463;SOLAR;2021-05-25;9;1.052
3464;SOLAR;2021-05-25;10;31.61
3465;SOLAR;2021-05-25;11;48.297
3466;SOLAR;2021-05-25;12;47.81
3467;SOLAR;2021-05-25;13;48.233
3468;SOLAR;2021-05-25;14;48.257
3469;SOLAR;2021-05-25;15;48.193
3470;SOLAR;2021-05-25;16;48.137
3471;SOLAR;2021-05-25;17;48.193
3472;SOLAR;2021-05-25;18;48.193
3473;SOLAR;2021-05-25;19;48.233
3474;SOLAR;2021-05-25;20;46.814
3475;SOLAR;2021-05-25;21;27.473
3476;SOLAR;2021-05-25;22;7.071
3477;SOLAR;2021-05-25;23;0.0
3478;SOLAR;2021-05-25;24;0.0
3479;SOLAR;2021-05-26;1;0.0
3480;SOLAR;2021-05-26;2;0.0
3481;SOLAR;2021-05-26;3;0.0
3482;SOLAR;2021-05-26;4;0.0
3483;SOLAR;2021-05-26;5;0.0
3484;SOLAR;2021-05-26;6;0.0
3485;SOLAR;2021-05-26;7;0.0
3486;SOLAR;2021-05-26;8;0.0
3487;SOLAR;2021-05-26;9;0.0
3488;SOLAR;2021-05-26;10;19.756
3489;SOLAR;2021-05-26;11;47.428
3490;SOLAR;2021-05-26;12;48.01
3491;SOLAR;2021-05-26;13;47.914
3492;SOLAR;2021-05-26;14;48.073
3493;SOLAR;2021-05-26;15;32.846
3494;SOLAR;2021-05-26;16;26.915
3495;SOLAR;2021-05-26;17;22.115
3496;SOLAR;2021-05-26;18;39.192
3497;SOLAR;2021-05-26;19;42.78
3498;SOLAR;2021-05-26;20;36.96
3499;SOLAR;2021-05-26;21;18.305
3500;SOLAR;2021-05-26;22;5.286
3501;SOLAR;2021-05-26;23;0.0
3502;SOLAR;2021-05-26;24;0.0
3503;SOLAR;2021-05-27;1;0.0
3504;SOLAR;2021-05-27;2;0.0
3505;SOLAR;2021-05-27;3;0.0
3506;SOLAR;2021-05-27;4;0.0
3507;SOLAR;2021-05-27;5;0.0
3508;SOLAR;2021-05-27;6;0.0
3509;SOLAR;2021-05-27;7;0.0
3510;SOLAR;2021-05-27;8;0.0
3511;SOLAR;2021-05-27;9;0.0
3512;SOLAR;2021-05-27;10;0.0
3513;SOLAR;2021-05-27;11;0.0
3514;SOLAR;2021-05-27;12;7.582
3515;SOLAR;2021-05-27;13;6.067
3516;SOLAR;2021-05-27;14;0.0
3517;SOLAR;2021-05-27;15;0.0
3518;SOLAR;2021-05-27;16;0.0
3519;SOLAR;2021-05-27;17;0.0
3520;SOLAR;2021-05-27;18;0.0
3521;SOLAR;2021-05-27;19;0.0
3522;SOLAR;2021-05-27;20;0.0
3523;SOLAR;2021-05-27;21;0.0
3524;SOLAR;2021-05-27;22;0.0
3525;SOLAR;2021-05-27;23;0.0
3526;SOLAR;2021-05-27;24;0.0
3527;SOLAR;2021-05-28;1;0.0
3528;SOLAR;2021-05-28;2;0.0
3529;SOLAR;2021-05-28;3;0.0
3530;SOLAR;2021-05-28;4;0.0
3531;SOLAR;2021-05-28;5;0.0
3532;SOLAR;2021-05-28;6;0.0
3533;SOLAR;2021-05-28;7;0.0
3534;SOLAR;2021-05-28;8;0.0
3535;SOLAR;2021-05-28;9;0.0
3536;SOLAR;2021-05-28;10;0.0
3537;SOLAR;2021-05-28;11;1.108
3538;SOLAR;2021-05-28;12;24.946
3539;SOLAR;2021-05-28;13;45.953
3540;SOLAR;2021-05-28;14;37.359
3541;SOLAR;2021-05-28;15;48.201
3542;SOLAR;2021-05-28;16;44.023
3543;SOLAR;2021-05-28;17;48.201
3544;SOLAR;2021-05-28;18;45.873
3545;SOLAR;2021-05-28;19;18.879
3546;SOLAR;2021-05-28;20;22.267
3547;SOLAR;2021-05-28;21;20.712
3548;SOLAR;2021-05-28;22;4.289
